#編號	裝備武器類型	氣血	內力	暴擊	反擊	閃避	移動格數	武學應對	武器	防具	飾品	道具	套路	內功	天賦	語音編號	價值（招募、販賣）	可否捕捉	加入機率	走私成功率	走私生存率	守望鄉里的威望值
#CharID	WeaponType	vHp	vSp	vCtirical	vFightBack	vDodge	vMoveStep	vMartialDef	Weapon	Armor	Necklace	Item	RoutineID	NeigongID	Talent	Voice	Price	Captive	Join	Success	Survive	honor
878273	1	4131	3111	14	23	14	3	20,15,15,20,30,20,20,20	0	0	0	0	(100076,10)*(100077,10)	(60001,1)*(60002,1)*(60003,1)*(60004,1)*(60005,1)*(60006,1)*(60007,1)*(60008,1)*(60009,1)*(60010,1)*(60011,1)*(60012,1)*(60013,1)*(60014,1)*(60015,1)*(60016,1)*(60017,1)*(60018,1)*(60019,1)*(60020,1)*(60021,1)*(60022,1)*(60023,1)*(60024,1)*(60025,1)*(60026,1)*(60027,1)*(60028,1)*(60029,1)*(60030,1)*(60031,1)*(60032,1)*(60033,1)*(60034,1)*(60035,1)*(60036,1)*(60037,1)*(60038,1)*(60039,1)*(60040,1)*(60041,1)*(60042,1)*(60043,1)*(60044,1)*(60045,1)*(60046,1)*(60047,1)*(60048,1)*(60049,1)*(60050,1)*(60051,1)*(60052,1)*(60053,1)*(60054,1)*(60055,1)*(60056,1)*(60057,1)*(60058,1)*(60059,1)*(60060,1)*(60061,1)*(60062,1)*(60063,1)*(60064,1)*(60065,1)*(60066,1)*(60067,1)*(60068,1)*(60069,1)*(60070,1)*(60071,1)*(60072,1)*(60073,1)*(60074,1)*(60075,1)*(70001,1)*(70002,1)*(70004,1)*(70005,1)*(70006,1)*(70008,1)*(70009,1)*(70011,1)*(70012,1)*(70013,1)*(70014,1)*(70017,1)*(70018,1)*(70020,1)*(70021,1)*(70022,1)*(70023,1)*(70024,1)*(70025,1)*(70026,1)*(70027,1)*(70028,1)*(70029,1)*(70030,1)*(70031,1)*(70032,1)*(70033,1)*(70034,1)*(70035,1)*(70036,1)*(70039,1)*(70041,1)*(70042,1)*(70044,1)*(70046,1)*(70047,1)*(70048,1)*(70049,1)*(70050,1)*(70066,1)*(70067,1)*(70068,1)*(70069,1)*(70070,1)*(70071,1)*(70072,1)*(70076,1)*(70078,1)*(70079,1)*(70080,1)*(70081,1)*(70083,1)*(70084,1)*(70088,1)*(70090,1)	510	200016_1,200016_2,200016_3	0	0	30	0	0	5
878274	2	3525	3149	23	12	12	3	20,30,10,10,20,15,10,25	0	0	0	0	(100052,10)*(100053,10)	(60001,1)*(60002,1)*(60003,1)*(60004,1)*(60005,1)*(60006,1)*(60007,1)*(60008,1)*(60009,1)*(60010,1)*(60011,1)*(60012,1)*(60013,1)*(60014,1)*(60015,1)*(60016,1)*(60017,1)*(60018,1)*(60019,1)*(60020,1)*(60021,1)*(60022,1)*(60023,1)*(60024,1)*(60025,1)*(60026,1)*(60027,1)*(60028,1)*(60029,1)*(60030,1)*(60031,1)*(60032,1)*(60033,1)*(60034,1)*(60035,1)*(60036,1)*(60037,1)*(60038,1)*(60039,1)*(60040,1)*(60041,1)*(60042,1)*(60043,1)*(60044,1)*(60045,1)*(60046,1)*(60047,1)*(60048,1)*(60049,1)*(60050,1)*(60051,1)*(60052,1)*(60053,1)*(60054,1)*(60055,1)*(60056,1)*(60057,1)*(60058,1)*(60059,1)*(60060,1)*(60061,1)*(60062,1)*(60063,1)*(60064,1)*(60065,1)*(60066,1)*(60067,1)*(60068,1)*(60069,1)*(60070,1)*(60071,1)*(60072,1)*(60073,1)*(60074,1)*(60075,1)*(70001,1)*(70002,1)*(70004,1)*(70005,1)*(70006,1)*(70008,1)*(70009,1)*(70011,1)*(70012,1)*(70013,1)*(70014,1)*(70017,1)*(70018,1)*(70020,1)*(70021,1)*(70022,1)*(70023,1)*(70024,1)*(70025,1)*(70026,1)*(70027,1)*(70028,1)*(70029,1)*(70030,1)*(70031,1)*(70032,1)*(70033,1)*(70034,1)*(70035,1)*(70036,1)*(70039,1)*(70041,1)*(70042,1)*(70044,1)*(70046,1)*(70047,1)*(70048,1)*(70049,1)*(70050,1)*(70066,1)*(70067,1)*(70068,1)*(70069,1)*(70070,1)*(70071,1)*(70072,1)*(70076,1)*(70078,1)*(70079,1)*(70080,1)*(70081,1)*(70083,1)*(70084,1)*(70088,1)*(70090,1)	511	200017_1,200017_2,200017_3	0	0	30	0	0	5
878275	1	2860	3102	14	13	17	3	15,5,5,5,40,20,30,20	0	0	0	0	(100126,10)*(100127,10)	(60001,1)*(60002,1)*(60003,1)*(60004,1)*(60005,1)*(60006,1)*(60007,1)*(60008,1)*(60009,1)*(60010,1)*(60011,1)*(60012,1)*(60013,1)*(60014,1)*(60015,1)*(60016,1)*(60017,1)*(60018,1)*(60019,1)*(60020,1)*(60021,1)*(60022,1)*(60023,1)*(60024,1)*(60025,1)*(60026,1)*(60027,1)*(60028,1)*(60029,1)*(60030,1)*(60031,1)*(60032,1)*(60033,1)*(60034,1)*(60035,1)*(60036,1)*(60037,1)*(60038,1)*(60039,1)*(60040,1)*(60041,1)*(60042,1)*(60043,1)*(60044,1)*(60045,1)*(60046,1)*(60047,1)*(60048,1)*(60049,1)*(60050,1)*(60051,1)*(60052,1)*(60053,1)*(60054,1)*(60055,1)*(60056,1)*(60057,1)*(60058,1)*(60059,1)*(60060,1)*(60061,1)*(60062,1)*(60063,1)*(60064,1)*(60065,1)*(60066,1)*(60067,1)*(60068,1)*(60069,1)*(60070,1)*(60071,1)*(60072,1)*(60073,1)*(60074,1)*(60075,1)*(70001,1)*(70002,1)*(70004,1)*(70005,1)*(70006,1)*(70008,1)*(70009,1)*(70011,1)*(70012,1)*(70013,1)*(70014,1)*(70017,1)*(70018,1)*(70020,1)*(70021,1)*(70022,1)*(70023,1)*(70024,1)*(70025,1)*(70026,1)*(70027,1)*(70028,1)*(70029,1)*(70030,1)*(70031,1)*(70032,1)*(70033,1)*(70034,1)*(70035,1)*(70036,1)*(70039,1)*(70041,1)*(70042,1)*(70044,1)*(70046,1)*(70047,1)*(70048,1)*(70049,1)*(70050,1)*(70066,1)*(70067,1)*(70068,1)*(70069,1)*(70070,1)*(70071,1)*(70072,1)*(70076,1)*(70078,1)*(70079,1)*(70080,1)*(70081,1)*(70083,1)*(70084,1)*(70088,1)*(70090,1)	543	200020_1,200020_2,200020_3	0	0	30	0	0	5
200040	3	16800	8000	25	25	12	3	200,200,200,200,200,0,0,0 	0	0	0	0	(140117,10)*(140118,10)*(140119,10)*(140120,10)*(140121,10)*(140122,10)	(60033,10)	302,310,312,313,317	200040_1,200040_2,200040_3,200040_4	0	0	40	0	0	5
100111	2	2032 	1524 	4	12	4	3	30,20,30,10,10,30,30,20	0	0	0	0	(100162,10)*(100047,10)	(90019,10)	352	100111_1	0	1	40	0	0	5
878234	2	2032 	1524 	4	12	4	3	25,35,35,10,10,20,25,20	0	0	0	0	(100162,10)*(100047,10)	(90019,10)	352	100111_1	0	1	40	0	0	5
610170	2	2046 	1535 	6	9	5	3	31,21,31,10,10,31,31,21	0	0	0	0	(120034,10)*(100067,10)	(70066,10)	352	0	0	1	40	0	0	5
610171	4	2400 	1800 	12	7	5	3	25,25,25,25,25,25,25,25	0	0	0	0	(120078,10)*(140022,10)	(70066,10)	353,401	0	0	1	40	0	0	5
600081	2	2424 	1818 	18	3	3	3	20,70,20,20,20,20,20,20	0	0	0	0	(110033,10)*(100065,10)	(70067,10)	325,401	0	0	1	40	0	0	5
600101	4	3029 	2272 	30	0	0	3	29,29,29,59,29,29,29,29	0	0	0	0	(140126,10)*(130016,10)	(70085,10)	353,309	0	0	1	40	0	0	5
100136	4	3034 	2275 	13	11	6	3	28,38,28,58,28,28,28,28	0	0	0	0	(140055,10)*(140056,10)	(70068,10)	352,401	100136_1	0	1	40	0	0	5
500102	2	3038 	2279 	3	24	3	3	28,70,28,28,28,28,28,28	0	0	0	0	(140127,10)*(100114,10)	(70084,10)	310,313	0	0	1	40	0	0	5
500103	4	3024 	2268 	30	0	0	3	30,30,30,50,30,30,30,30	0	0	0	0	(140126,10)*(130016,10)	(70085,10)	353,321	0	0	1	40	0	0	5
500104	3	3026 	2270 	5	5	20	3	27,27,72,27,27,27,27,27	0	0	0	0	(140130,10)*(100177,10)	(70087,10)	328,303	0	0	1	40	0	0	5
500105	7	3034 	2275 	3	3	24	4	28,28,28,27,27,27,72,27	0	0	0	0	(140129,10)*(110026,10)	(70086,10)	315,309	0	0	1	40	0	0	5
500106	7	3043 	2282 	0	0	30	3	34,34,34,34,33,33,33,33	0	0	0	0	(110001,10)*(110003,10)	(60047,10)	352,401	0	0	1	40	0	0	5
100113	7	3411 	2558 	9	16	9	3	36,36,36,36,36,36,36,36	0	0	0	0	(120101,10)*(110026,10)	(90021,10)	352,401	100113_1,100113_2	0	1	40	0	0	5
100112	2	3411 	2558 	16	9	9	3	36,36,36,36,36,36,36,36	0	0	0	0	(120100,10)*(120028,10)	(90021,10)	352,401	100112_1,100112_2	0	1	40	0	0	5
100108	4	3765 	2824 	10	18	10	3	29,39,19,59,49,19,49,39	0	0	0	0	(120009,10)*(120010,10)	(90022,10)	330	100108_1,100108_2	0	1	40	0	0	5
100107	4	3760 	2820 	18	10	10	3	50,30,40,60,30,30,30,30	0	0	0	0	(130015,10)*(130016,10)	(90020,10)	350	100107_1	0	1	40	0	0	5
878153	2	2560 	1920 	9	5	12	3	30,20,20,20,30,20,30,30	0	0	0	0	(120060,10)*(120061,10)	(70005,10)	320,344	100097_1	0	1	40	0	0	5
878152	2	3755 	2816 	12	8	18	3	46,36,26,26,46,26,46,46	0	0	0	0	(100124,10)*(100123,10)*(100125,10)	(70005,10)	320,351	100096_1,100096_2,100096_3	0	1	40	0	0	5
878141	2	2608 	1956 	12	5	9	3	25,35,35,25,25,15,25,35	0	0	0	0	(100047,10)*(100048,10)	(90030,10)	352	100070_1	0	1	40	0	0	5
878139	2	3765 	2824 	10	23	5	3	34,44,54,44,44,24,24,34	0	0	0	0	(871058,10)*(871059,10)*(871060,10)	(60022,10)	311,351	200015_1,200015_2	0	1	40	0	0	5
878008	2	2589 	1942 	10	9	7	3	34,24,34,14,14,34,34,24	0	0	0	0	(870901,10)*(870903,10)	(70049,10)	352	100144_1	0	1	40	0	0	5
878094	1	2613 	1960 	4	5	17	3	29,39,39,14,19,29,29,24	0	0	0	0	(871005,10)*(871006,10)	(87029,10)	309	0	0	1	40	0	0	5
100145	2	2637 	1978 	8	14	4	3	24,49,24,24,24,24,39,24	0	0	0	0	(100114,10)*(100115,10)	(70049,10)	352	100145_1	0	1	40	0	0	5
600065	2	3686 	2765 	12	14	10	5	42,42,42,42,42,42,42,42	0	0	0	0	(100054,10)*(100114,10)*(100115,10)*(100055,10)	(70049,10)	352,309	0	0	1	40	0	0	5
878037	4	4030 	3023 	14	6	20	3	42,32,62,42,52,32,42,42	0	0	0	0	(871095,10)*(871096,10)*(871097,10)*(871098,10)	(70048,10)	325,317,351	200032_1,200032_2	0	1	40	0	0	5
878092	7	2773 	2080 	14	9	5	3	14,24,34,34,24,14,34,44	0	0	0	0	(140062,10)*(140063,10)	(70059,10)	352	100142_1	0	1	40	0	0	5
878091	7	4054 	3041 	19	13	8	3	42,42,52,52,22,52,32,62	0	0	0	0	(140059,10)*(140060,10)*(140061,10)	(70059,10)	311,315,351	100141_1,100141_2	0	1	40	0	0	5
878123	2	2773 	2080 	10	14	4	3	39,39,29,19,19,19,29,29	0	0	0	0	(140047,10)*(140045,10)	(87048,10)	352	100079_1	0	1	40	0	0	5
878184	2	4057 	3043 	14	14	12	4	54,64,39,44,44,34,39,39	0	0	0	0	(140041,10)*(140042,10)*(140043,10)	(70009,10)	351,335	100077_1	0	1	40	0	0	5
878133	2	2809 	2107 	15	11	2	3	34,39,34,24,14,34,24,34	0	0	0	0	(100049,10)*(100065,10)	(87047,10)	352	200015_1,200015_2	0	1	40	0	0	5
200050	2	3000 	2250 	12	12	6	3	25,35,15,45,15,15,55,45	0	0	0	0	(100049,10)*(100065,10)	(70034,10)	342	200015_1,200015_2	0	1	40	0	0	5
200051	2	3320 	2490 	13	15	6	3	25,35,15,45,15,15,55,45	0	0	0	0	(100049,10)*(100065,10)	(70034,10)	348	200015_1,200015_2	0	1	40	0	0	5
878132	2	4229 	3172 	24	14	4	3	44,64,44,54,34,44,44,34	0	0	0	0	(100070,10)*(100056,10)*(100180,10)	(70034,10)	353,333,351	200014_1,200014_2,200014_3	0	1	40	0	0	5
878136	4	4418 	3313 	11	28	5	3	53,53,53,63,53,33,33,33	0	0	0	0	(120080,10)*(120081,10)*(110015,10)*(100143,10)	(70033,10)	309,310,351	200013_1,200013_2,200013_3	0	1	40	0	0	5
210103	2	2856 	2142 	15	8	7	3	20,50,20,20,20,20,20,20	0	0	0	0	(120062,10)*(120063,10)	(60042,10)	352	0	0	1	40	0	0	5
210106	2	3438 	2579 	15	15	5	3	27,27,27,27,27,27,77,27	0	0	0	0	(100047,10)*(100048,10)*(100180,10)	(70007,10)	315	0	0	1	40	0	0	5
210105	2	3438 	2579 	17	12	6	3	27,77,27,27,27,27,27,27	0	0	0	0	(120013,10)*(100062,10)	(70022,10)	333	0	0	1	40	0	0	5
210104	8	3838 	2879 	10	26	4	3	27,27,27,77,27,27,27,27	0	0	0	0	(120064,10)*(120065,10)	(70045,10)	302	0	0	1	40	0	0	5
878125	4	4066 	3050 	18	12	10	3	57,67,37,32,47,42,37,42	0	0	0	0	(871054,10)*(871055,10)*(871056,10)*(871057,10)	(70036,10)	302,351	200004_1,200004_2,200004_3	0	1	40	0	0	5
878203	4	4205 	3154 	16	18	8	3	39,39,29,69,49,49,49,29	0	0	0	0	(120013,10)*(120014,10)*(100031,10)	(70022,10)	345,331,351	100126_1,100126_2,100126_3	0	1	40	0	0	5
878204	4	4217 	3163 	15	16	11	3	44,44,44,44,44,39,39,59	0	0	0	0	(120015,10)*(120016,10)*(100032,10)	(70023,10)	346,338,351	100127_1	0	1	40	0	0	5
878205	4	4205 	3154 	10	17	15	4	29,29,49,59,49,39,49,49	0	0	0	0	(120017,10)*(120018,10)*(100153,10)	(70024,10)	328,351	100128_1,100128_2,100128_3	0	1	40	0	0	5
878206	4	4205 	3154 	11	18	13	3	19,39,69,59,39,49,39,39	0	0	0	0	(120019,10)*(120020,10)*(100164,10)	(70025,10)	304,351	100129_1,100129_2,100129_3	0	1	40	0	0	5
600063	0	3064 	2298 	12	12	8	3	25,27,33,51,41,11,11,11	0	0	0	0	(140096,10)*(140097,10)*(140098,10)*(140099,10)	(70045,10)	310	600063_1	0	1	40	0	0	5
500115	4	3160 	2370 	11	11	10	3	30,32,38,56,46,16,16,16	0	0	0	0	(140096,10)*(140097,10)*(140098,10)*(140099,10)	(70045,10)	310	600063_1	0	1	40	0	0	5
500114	0	3443 	2582 	25	5	2	3	46,46,46,46,46,46,46,46	0	0	0	0	(120068,10)*(120069,10)	(70045,10)	310	0	0	1	40	0	0	5
500113	0	3443 	2582 	27	5	0	3	46,46,46,46,46,46,46,46	0	0	0	0	(120070,10)*(120071,10)	(70045,10)	310	0	0	1	40	0	0	5
210116	0	3251 	2438 	10	14	8	3	36,36,36,36,36,36,36,36	0	0	0	0	(120068,10)*(120069,10)	(70045,10)	310	0	0	1	40	0	0	5
210110	0	3155 	2366 	16	8	8	3	31,31,31,31,31,31,31,31	0	0	0	0	(120066,10)*(120067,10)	(70045,10)	310	0	0	1	40	0	0	5
210109	0	3763 	2822 	26	10	0	3	46,46,46,46,46,46,46,46	0	0	0	0	(120070,10)*(120071,10)	(70045,10)	310	0	0	1	40	0	0	5
878170	0	3648 	2736 	20	5	11	3	40,40,40,40,40,40,40,40	0	0	0	0	(110031,10)*(110032,10)	(87040,10)	310	200037_1	0	1	40	0	0	5
100143	0	3667 	2750 	12	12	12	3	41,41,41,41,41,41,41,41	0	0	0	0	(140064,10)*(140065,10)*(140066,10)	(87043,10)	310	100143_1,100143_2	0	1	40	0	0	5
878166	2	3088 	2316 	14	10	8	3	10,40,20,40,30,20,30,30	0	0	0	0	(140077,10)*(871105,10)	(60026,10)	352	200031_1	0	1	40	0	0	5
878165	2	4592 	3444 	20	14	12	3	30,60,50,60,40,40,50,50	0	0	0	0	(100121,10)*(100120,10)*(100122,10)	(60026,10)	313,351	100056_1	0	1	40	0	0	5
600064	2	4664 	3498 	23	23	0	3	50,50,50,70,70,30,30,60	0	0	0	0	(140078,10)*(140079,10)	(60026,10)	345,351	0	0	1	40	0	0	5
878164	2	4640 	3480 	18	15	13	3	25,65,45,65,45,45,55,55	0	0	0	0	(140078,10)*(871105,10)*(140079,10)	(60026,10)	345,351	200030_1,200030_2	0	1	40	0	0	5
600049	6	3131 	2348 	10	10	12	3	17,19,13,19,10,53,58,49	0	0	0	0	(100116,10)*(100117,10)	(60013,10)	310	0	0	1	40	0	0	5
600048	8	3134 	2350 	12	15	5	3	10,31,10,22,10,41,52,63	0	0	0	0	(100124,10)*(120011,10)	(60013,10)	310	0	0	1	40	0	0	5
100068	6	3155 	2366 	11	11	10	3	31,31,31,31,31,31,31,31	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60013,10)	352	100068_1	0	1	40	0	0	5
100069	2	3155 	2366 	11	10	11	3	31,31,31,31,31,31,31,31	0	0	0	0	(120011,10)*(100072,10)	(60013,10)	352	100069_1	0	1	40	0	0	5
100067	6	4859 	3644 	14	20	16	3	46,46,56,56,36,36,46,36	0	0	0	0	(100116,10)*(100117,10)*(100118,10)	(60025,10)	341	100067_1	0	1	40	0	0	5
878225	8	4869 	3652 	20	14	16	3	49,49,49,39,49,39,59,29	0	0	0	0	(100116,10)*(100117,10)*(100072,10)*(100118,10)	(60025,10)	311,324,351	100058_1,100058_2,100058_3	0	1	40	0	0	5
100133	7	3112 	2334 	17	6	9	5	20,20,30,40,20,30,40,30	0	0	0	0	(110001,10)*(110002,10)*(110003,10)	(70060,10)	351	100133_1	0	1	40	0	0	5
879007	8	4864 	3648 	20	16	14	3	55,40,50,40,35,30,50,60	0	0	0	0	(870301,10)*(870308,10)*(870309,10)*(870310,10)*(870311,10)*(870312,10)	(70042,10)	321,317	200025_1,200025_2,200025_3	0	1	40	0	0	5
100131	7	4859 	3644 	23	12	15	3	36,36,46,56,36,46,56,46	0	0	0	0	(110001,10)*(110002,10)*(110003,10)	(70060,10)	321,317	100133_1	0	1	40	0	0	5
878256	2	4876 	3657 	12	18	20	3	50,50,50,45,35,35,35,65	0	0	0	0	(140001,10)*(140002,10)*(140003,10)	(60041,10)	310,315,351	100006_1,100006_2,100006_3	0	1	40	0	0	5
878148	2	3282 	2461 	11	18	5	3	43,43,23,23,33,23,23,23	0	0	0	0	(120048,10)*(120049,10)	(70054,10)	352	100086_1	0	1	40	0	0	5
878147	2	4869 	3652 	14	24	12	3	59,59,49,39,49,29,39,39	0	0	0	0	(120048,10)*(120049,10)*(120050,10)	(70012,10)	301,351	100085_1,100085_2	0	1	40	0	0	5
878146	2	4926 	3695 	14	27	9	3	57,67,57,47,47,37,37,37	0	0	0	0	(871090,10)*(871091,10)*(871092,10)	(70012,10)	310,301,351	100084_1,100084_2,100084_3	0	1	40	0	0	5
878151	2	3286 	2465 	16	8	10	3	27,47,27,47,27,17,27,17	0	0	0	0	(100049,10)*(100050,10)	(70057,10)	352	100090_1	0	1	40	0	0	5
200029	4	4893 	3670 	13	28	9	3	44,64,44,74,34,34,34,44	0	0	0	0	(100036,10)*(100040,10)*(100026,10)	(60011,10)	309,313	200029_1	0	1	40	0	0	5
878149	2	4888 	3666 	20	14	16	3	55,65,45,65,55,25,35,25	0	0	0	0	(100049,10)*(100050,10)*(100051,10)	(60011,10)	303,309,351,313	100088_1,100088_2,100088_3	0	1	40	0	0	5
878158	2	3296 	2472 	15	13	6	3	45,35,25,25,35,25,25,25	0	0	0	0	(120045,10)*(120046,10)	(70053,10)	352	100073_1	0	1	40	0	0	5
878156	2	4869 	3652 	22	15	13	3	64,54,44,54,44,34,34,34	0	0	0	0	(120045,10)*(120046,10)*(120047,10)	(70011,10)	322,351	100071_1,100071_2,100071_3	0	1	40	0	0	5
878272	1	3439 	2579 	7	13	16	3	39,39,39,19,10,29,29,29	0	0	0	0	(140083,10)*(140084,10)	(70058,10)	352	100095_1	0	1	40	0	0	5
878270	1	4924 	3693 	12	18	20	3	60,60,60,35,35,45,45,45	0	0	0	0	(140193,10)*(140194,10)*(140199,10)	(60018,10)	322,351	100093_1,100093_2	0	1	40	0	0	5
878145	2	3284 	2463 	14	11	9	3	25,25,40,35,25,35,25,25	0	0	0	0	(100179,10)*(100178,10)	(70056,10)	352	100083_1	0	1	40	0	0	5
878143	2	4876 	3657 	20	16	14	3	40,40,60,55,40,50,40,40	0	0	0	0	(100179,10)*(100178,10)*(100181,10)	(70014,10)	342,351	100081_1,100081_2,100081_3	0	1	40	0	0	5
878142	2	4890 	3668 	20	16	14	3	42,42,62,52,32,47,47,47	0	0	0	0	(100179,10)*(100178,10)*(100181,10)	(70014,10)	309,341,351	100080_1,100080_2,100080_3	0	1	40	0	0	5
878015	2	3270 	2452 	10	14	10	3	28,38,23,28,23,23,28,38	0	0	0	0	(871013,10)	(87019,10)	352	100117_1	0	1	40	0	0	5
600089	2	3286 	2465 	18	8	8	3	32,42,22,32,22,22,22,42	0	0	0	0	(140138,10)	(87032,10)	335	0	0	1	40	0	0	5
600088	8	3296 	2472 	13	14	7	3	25,45,25,35,25,25,25,35	0	0	0	0	(140093,10)	(87032,10)	335	0	0	1	40	0	0	5
878093	0	3475 	2606 	18	10	8	3	31,31,31,31,31,31,31,31	0	0	0	0	(140091,10)*(140092,10)	(87035,10)	352	990035_1,990035_2	0	1	40	0	0	5
600067	7	3480 	2610 	12	15	9	3	25,25,25,75,25,25,25,25	0	0	0	0	(140093,10)	(87021,10)	352	0	0	1	40	0	0	5
878021	1	3499 	2624 	13	13	10	3	46,36,36,26,16,16,46,36	0	0	0	0	(871014,10)*(871015,10)	(87021,10)	352	500006_1	0	1	40	0	0	5
878063	1	3499 	2624 	16	10	10	4	48,38,38,28,10,10,48,38	0	0	0	0	(871016,10)*(871017,10)	(87006,10)	352	100116_1	0	1	40	0	0	5
890026	4	5670 	4253 	0	33	23	4	70,80,60,110,110,10,31,25	0	0	0	0	(140171,10)*(140172,10)*(140173,10)	(90024,10)	302,310	990026_1,990026_2	0	1	40	0	0	5
890025	4	5670 	4253 	12	22	22	4	70,80,60,110,110,10,31,25	0	0	0	0	(120019,10)*(120018,10)*(100040,10)	(90023,10)	326,310	990025_1,990025_2	0	1	40	0	0	5
890024	4	5670 	4253 	0	33	23	3	70,80,60,110,110,10,31,25	0	0	0	0	(140090,10)*(140089,10)	(70076,10)	324,335	990024_1,990024_2	0	1	40	0	0	5
890023	4	5670 	4253 	0	33	23	3	70,80,60,110,110,10,31,25	0	0	0	0	(140180,10)*(140181,10)*(140182,10)	(90028,10)	311,335	990023_1,990023_2	0	1	40	0	0	5
210125	1	5392 	4044 	20	20	16	3	60,50,40,70,40,30,40,50	0	0	0	0	(120059,10)*(100090,10)*(100073,10)	(60067,10)	302,310	0	0	1	40	0	0	5
210079	1	5402 	4051 	24	17	15	4	48,48,48,48,48,48,48,48	0	0	0	0	(120059,10)*(100055,10)	(70005,10)	332,401	0	0	1	40	0	0	5
878035	4	5387 	4040 	17	15	24	3	36,46,66,56,46,46,36,46	0	0	0	0	(871061,10)*(871062,10)*(871063,10)	(87020,10)	309,326,351	100115_1	0	1	40	0	0	5
878190	2	5392 	4044 	20	22	14	3	55,55,45,75,25,55,25,45	0	0	0	0	(100014,10)*(100030,10)*(100032,10)	(60020,10)	311,351	200043_1,200043_2	0	1	40	0	0	5
100114	8	5406 	4055 	20	20	16	4	37,67,37,37,37,37,67,67	0	0	0	0	(140048,10)*(140049,10)*(140050,10)	(90025,10)	352,401	100114_1,100114_2	0	1	40	0	0	5
878024	1	5390 	4042 	18	24	14	4	58,48,48,43,43,48,48,43	0	0	0	0	(871020,10)*(871021,10)*(871022,10)	(70050,10)	310,302,351	0	0	1	40	0	0	5
990028	4	5792 	4344 	23	23	12	5	60,60,60,60,60,60,60,60	0	0	0	0	(140177,10)*(140178,10)*(140179,10)	(90027,10)	328,309	990028_1	0	1	40	0	0	5
990027	4	5792 	4344 	23	23	12	3	60,60,60,60,60,60,60,60	0	0	0	0	(140174,10)*(140175,10)*(140176,10)	(90026,10)	353,303,327	990027_1	0	1	40	0	0	5
878182	2	5624 	4218 	21	25	12	3	55,45,45,55,45,55,45,65	0	0	0	0	(100163,10)*(100192,10)*(100197,10)	(60039,10)	311,324,351	100065_1	0	1	40	0	0	5
210179	4	3731 	2798 	10	10	15	3	61,51,31,71,41,51,41,41	0	0	0	0	(120075,10)*(120076,10)*(120077,10)	(70025,10)	352,325	0	0	1	40	0	0	5
210178	2	3803 	2852 	10	18	7	3	51,41,61,61,51,41,51,61	0	0	0	0	(100049,10)*(100050,10)*(100051,10)	(70025,10)	352,325	0	0	1	40	0	0	5
210177	4	3851 	2888 	17	10	8	3	61,61,51,71,51,41,41,61	0	0	0	0	(120078,10)*(120079,10)*(120033,10)	(70025,10)	352,325	0	0	1	40	0	0	5
100025	4	4459 	3344 	14	14	14	3	46,46,86,86,46,46,46,56	0	0	0	0	(140022,10)*(140023,10)	(70068,10)	352,401	100025_1	0	1	40	0	0	5
878161	2	3456 	2592 	13	11	12	3	35,25,30,35,35,25,25,30	0	0	0	0	(100082,10)*(100083,10)	(70061,10)	352	100124_1	0	1	40	0	0	5
878160	2	5760 	4320 	19	18	23	3	65,45,55,55,65,35,35,45	0	0	0	0	(871103,10)*(871104,10)*(100084,10)	(60017,10)	320,351	100123_1	0	1	40	0	0	5
878159	2	5760 	4320 	22	20	18	3	65,45,55,55,55,35,45,45	0	0	0	0	(871101,10)*(871102,10)*(100084,10)	(60017,10)	309,351	100122_1	0	1	40	0	0	5
878249	1	3492 	2619 	7	13	16	3	40,35,35,35,35,25,25,25	0	0	0	0	(120082,10)*(120083,10)	(70062,10)	352,348	100246_1	0	1	40	0	0	5
100244	1	5760 	4320 	10	30	20	3	50,50,50,50,50,50,50,50	0	0	0	0	(120082,10)*(120083,10)	(70004,10)	351,348	0	0	1	40	0	0	5
878250	1	5777 	4333 	16	21	23	3	59,54,54,54,54,44,44,44	0	0	0	0	(120082,10)*(120083,10)	(70004,10)	351,346	0	0	1	40	0	0	5
878248	1	5748 	4311 	16	22	22	3	60,60,50,50,55,40,40,40	0	0	0	0	(120084,10)*(120085,10)*(100104,10)	(60035,10)	351,315	100245_1	0	1	40	0	0	5
100019	2	5619 	4214 	22	25	11	3	71,91,41,51,31,31,31,61	0	0	0	0	(120028,10)*(120029,10)	(70002,10)	322	100019_1,100019_2	0	1	40	0	0	5
878267	4	5614 	4211 	14	21	23	3	47,47,47,62,62,47,47,47	0	0	0	0	(100013,10)*(100029,10)*(100025,10)*(100039,10)*(100041,10)	(70001,10)	323,346,351	100017_1,100017_2,100017_3	0	1	40	0	0	5
100026	4	5779 	4334 	17	33	10	3	71,51,41,81,41,41,41,41	0	0	0	0	(140024,10)*(140025,10)*(140026,10)	(60028,10)	327,338	100026_1,100026_2,100026_3	0	1	40	0	0	5
100027	3	5707 	4280 	24	18	18	3	41,61,81,71,31,31,31,31	0	0	0	0	(140027,10)*(140028,10)*(140029,10)	(60028,10)	352,401	100027_1,100027_2	0	1	40	0	0	5
100028	7	5779 	4334 	20	20	20	3	51,51,51,51,51,51,51,51	0	0	0	0	(140030,10)*(140031,10)	(60028,10)	352,401	100028_1,100028_2	0	1	40	0	0	5
